Nombre CCAA,Codigo CCAA,Nombre Provincia,Codigo Provincia,Nombre Municipio,Codigo Municipio
Castilla y León,07,Segovia,40,Donhierro,40069
Castilla y León,07,Segovia,40,Duruelo,40070
Castilla y León,07,Segovia,40,Encinas,40071
Castilla y León,07,Segovia,40,Encinillas,40072
Castilla y León,07,Segovia,40,Escalona del Prado,40073
Castilla y León,07,Segovia,40,Escarabajosa de Cabezas,40074
Castilla y León,07,Segovia,40,Escobar de Polendos,40075
Castilla y León,07,Segovia,40,"Espinar, El",40076
Castilla y León,07,Segovia,40,Espirdo,40077
Castilla y León,07,Segovia,40,Fresneda de Cuéllar,40078
Castilla y León,07,Segovia,40,Fresno de Cantespino,40079
Castilla y León,07,Segovia,40,Fresno de la Fuente,40080
Castilla y León,07,Segovia,40,Frumales,40081
Castilla y León,07,Segovia,40,Fuente de Santa Cruz,40082
Castilla y León,07,Segovia,40,Fuente el Olmo de Fuentidueña,40083
Castilla y León,07,Segovia,40,Fuente el Olmo de Íscar,40084
Castilla y León,07,Segovia,40,Fuentepelayo,40086
Castilla y León,07,Segovia,40,Fuentepiñel,40087
Castilla y León,07,Segovia,40,Fuenterrebollo,40088
Castilla y León,07,Segovia,40,Fuentesaúco de Fuentidueña,40089
Castilla y León,07,Segovia,40,Fuentesoto,40091
Castilla y León,07,Segovia,40,Fuentidueña,40092
Castilla y León,07,Segovia,40,Gallegos,40093
Castilla y León,07,Segovia,40,Garcillán,40094
Castilla y León,07,Segovia,40,Gomezserracín,40095
Castilla y León,07,Segovia,40,Grajera,40097
Castilla y León,07,Segovia,40,Honrubia de la Cuesta,40099
Castilla y León,07,Segovia,40,Hontalbilla,40100
Castilla y León,07,Segovia,40,Hontanares de Eresma,40101
Castilla y León,07,Segovia,40,"Huertos, Los",40103
Castilla y León,07,Segovia,40,Ituero y Lama,40104
Castilla y León,07,Segovia,40,Juarros de Riomoros,40105
Castilla y León,07,Segovia,40,Juarros de Voltoya,40106
Castilla y León,07,Segovia,40,Labajos,40107
Castilla y León,07,Segovia,40,Laguna de Contreras,40108
Castilla y León,07,Segovia,40,Languilla,40109
Castilla y León,07,Segovia,40,Lastras de Cuéllar,40110
Castilla y León,07,Segovia,40,Lastras del Pozo,40111
Castilla y León,07,Segovia,40,"Lastrilla, La",40112
Castilla y León,07,Segovia,40,"Losa, La",40113
Castilla y León,07,Segovia,40,Maderuelo,40115
Castilla y León,07,Segovia,40,Marazoleja,40903
Castilla y León,07,Segovia,40,Marazuela,40118
Castilla y León,07,Segovia,40,Martín Miguel,40119
Castilla y León,07,Segovia,40,Martín Muñoz de la Dehesa,40120
Castilla y León,07,Segovia,40,Martín Muñoz de las Posadas,40121
Castilla y León,07,Segovia,40,Marugán,40122
Castilla y León,07,Segovia,40,Mata de Cuéllar,40124
Castilla y León,07,Segovia,40,Matabuena,40123
Castilla y León,07,Segovia,40,"Matilla, La",40125
Castilla y León,07,Segovia,40,Melque de Cercos,40126
Castilla y León,07,Segovia,40,Membibre de la Hoz,40127
Castilla y León,07,Segovia,40,Migueláñez,40128
Castilla y León,07,Segovia,40,Montejo de Arévalo,40129
Castilla y León,07,Segovia,40,Montejo de la Vega de la Serrezuela,40130
Castilla y León,07,Segovia,40,Monterrubio,40131
Castilla y León,07,Segovia,40,Moral de Hornuez,40132
Castilla y León,07,Segovia,40,Mozoncillo,40134
Castilla y León,07,Segovia,40,Muñopedro,40135
Castilla y León,07,Segovia,40,Muñoveros,40136
Castilla y León,07,Segovia,40,Nava de la Asunción,40138
Castilla y León,07,Segovia,40,Navafría,40139
Castilla y León,07,Segovia,40,Navalilla,40140
Castilla y León,07,Segovia,40,Navalmanzano,40141
Castilla y León,07,Segovia,40,Navares de Ayuso,40142
Castilla y León,07,Segovia,40,Navares de Enmedio,40143
Castilla y León,07,Segovia,40,Navares de las Cuevas,40144
Castilla y León,07,Segovia,40,Navas de Oro,40145
Castilla y León,07,Segovia,40,Navas de Riofrío,40904
Castilla y León,07,Segovia,40,Navas de San Antonio,40146
Castilla y León,07,Segovia,40,Nieva,40148
Castilla y León,07,Segovia,40,Olombrada,40149
Castilla y León,07,Segovia,40,Orejana,40150
Castilla y León,07,Segovia,40,Ortigosa de Pestaño,40151
Castilla y León,07,Segovia,40,Ortigosa del Monte,40901
Castilla y León,07,Segovia,40,Otero de Herreros,40152
Castilla y León,07,Segovia,40,Pajarejos,40154
Castilla y León,07,Segovia,40,Palazuelos de Eresma,40155
Castilla y León,07,Segovia,40,Pedraza,40156
Castilla y León,07,Segovia,40,Pelayos del Arroyo,40157
Castilla y León,07,Segovia,40,Perosillo,40158
Castilla y León,07,Segovia,40,Pinarejos,40159
Castilla y León,07,Segovia,40,Pinarnegrillo,40160
Castilla y León,07,Segovia,40,Prádena,40162
Castilla y León,07,Segovia,40,Puebla de Pedraza,40163
Castilla y León,07,Segovia,40,Rapariegos,40164
Castilla y León,07,Segovia,40,Real Sitio de San Ildefonso,40181
Castilla y León,07,Segovia,40,Rebollo,40165
Castilla y León,07,Segovia,40,Remondo,40166
Castilla y León,07,Segovia,40,Riaguas de San Bartolomé,40168
Castilla y León,07,Segovia,40,Riaza,40170
Castilla y León,07,Segovia,40,Ribota,40171
Castilla y León,07,Segovia,40,Riofrío de Riaza,40172
Castilla y León,07,Segovia,40,Roda de Eresma,40173
Castilla y León,07,Segovia,40,Sacramenia,40174
Castilla y León,07,Segovia,40,Samboal,40176
Castilla y León,07,Segovia,40,San Cristóbal de Cuéllar,40177
Castilla y León,07,Segovia,40,San Cristóbal de la Vega,40178
Castilla y León,07,Segovia,40,San Cristóbal de Segovia,40906
Castilla y León,07,Segovia,40,San Martín y Mudrián,40182
Castilla y León,07,Segovia,40,San Miguel de Bernuy,40183
Castilla y León,07,Segovia,40,San Pedro de Gaíllos,40184
Castilla y León,07,Segovia,40,Sanchonuño,40179
Castilla y León,07,Segovia,40,Sangarcía,40180
Castilla y León,07,Segovia,40,Santa María la Real de Nieva,40185
Castilla y León,07,Segovia,40,Santa Marta del Cerro,40186
Castilla y León,07,Segovia,40,Santiuste de Pedraza,40188
Castilla y León,07,Segovia,40,Santiuste de San Juan Bautista,40189
Castilla y León,07,Segovia,40,Santo Domingo de Pirón,40190
Castilla y León,07,Segovia,40,Santo Tomé del Puerto,40191
Castilla y León,07,Segovia,40,Sauquillo de Cabezas,40192
Castilla y León,07,Segovia,40,Sebúlcor,40193
Castilla y León,07,Segovia,40,Segovia,40194
Castilla y León,07,Segovia,40,Sepúlveda,40195
Castilla y León,07,Segovia,40,Sequera de Fresno,40196
Castilla y León,07,Segovia,40,Sotillo,40198
Castilla y León,07,Segovia,40,Sotosalbos,40199
Castilla y León,07,Segovia,40,Tabanera la Luenga,40200
Castilla y León,07,Segovia,40,Tolocirio,40201
Castilla y León,07,Segovia,40,Torre Val de San Pedro,40206
Castilla y León,07,Segovia,40,Torreadrada,40202
Castilla y León,07,Segovia,40,Torrecaballeros,40203
Castilla y León,07,Segovia,40,Torrecilla del Pinar,40204
Castilla y León,07,Segovia,40,Torreiglesias,40205
Castilla y León,07,Segovia,40,Trescasas,40207
Castilla y León,07,Segovia,40,Turégano,40208
Castilla y León,07,Segovia,40,Urueñas,40210
Castilla y León,07,Segovia,40,Valdeprados,40211
Castilla y León,07,Segovia,40,Valdevacas de Montejo,40212
Castilla y León,07,Segovia,40,Valdevacas y Guijar,40213
Castilla y León,07,Segovia,40,Valle de Tabladillo,40218
Castilla y León,07,Segovia,40,Vallelado,40219
Castilla y León,07,Segovia,40,Valleruela de Pedraza,40220
Castilla y León,07,Segovia,40,Valleruela de Sepúlveda,40221
Castilla y León,07,Segovia,40,Valseca,40214
Castilla y León,07,Segovia,40,Valtiendas,40215
Castilla y León,07,Segovia,40,Valverde del Majano,40216
Castilla y León,07,Segovia,40,Veganzones,40222
Castilla y León,07,Segovia,40,Vegas de Matute,40223
Castilla y León,07,Segovia,40,Ventosilla y Tejadilla,40224
Castilla y León,07,Segovia,40,Villacastín,40225
Castilla y León,07,Segovia,40,Villaverde de Íscar,40228
Castilla y León,07,Segovia,40,Villaverde de Montejo,40229
Castilla y León,07,Segovia,40,Villeguillo,40230
Castilla y León,07,Segovia,40,Yanguas de Eresma,40231
Castilla y León,07,Segovia,40,Zarzuela del Monte,40233
Castilla y León,07,Segovia,40,Zarzuela del Pinar,40234
Andalucía,01,Sevilla,41,Aguadulce,41001
Andalucía,01,Sevilla,41,Alanís,41002
Andalucía,01,Sevilla,41,Albaida del Aljarafe,41003
Andalucía,01,Sevilla,41,Alcalá de Guadaíra,41004
Andalucía,01,Sevilla,41,Alcalá del Río,41005
Andalucía,01,Sevilla,41,Alcolea del Río,41006
Andalucía,01,Sevilla,41,"Algaba, La",41007
Andalucía,01,Sevilla,41,Algámitas,41008
Andalucía,01,Sevilla,41,Almadén de la Plata,41009
Andalucía,01,Sevilla,41,Almensilla,41010
Andalucía,01,Sevilla,41,Arahal,41011
Andalucía,01,Sevilla,41,Aznalcázar,41012
Andalucía,01,Sevilla,41,Aznalcóllar,41013
Andalucía,01,Sevilla,41,Badolatosa,41014
Andalucía,01,Sevilla,41,Benacazón,41015
Andalucía,01,Sevilla,41,Bollullos de la Mitación,41016
Andalucía,01,Sevilla,41,Bormujos,41017
Andalucía,01,Sevilla,41,Brenes,41018
Andalucía,01,Sevilla,41,Burguillos,41019
Andalucía,01,Sevilla,41,"Cabezas de San Juan, Las",41020
Andalucía,01,Sevilla,41,Camas,41021
Andalucía,01,Sevilla,41,"Campana, La",41022
Andalucía,01,Sevilla,41,Cantillana,41023
Andalucía,01,Sevilla,41,Cañada Rosal,41901
Andalucía,01,Sevilla,41,Carmona,41024
Andalucía,01,Sevilla,41,Carrión de los Céspedes,41025
Andalucía,01,Sevilla,41,Casariche,41026
Andalucía,01,Sevilla,41,Castilblanco de los Arroyos,41027
Andalucía,01,Sevilla,41,Castilleja de Guzmán,41028
Andalucía,01,Sevilla,41,Castilleja de la Cuesta,41029
Andalucía,01,Sevilla,41,Castilleja del Campo,41030
Andalucía,01,Sevilla,41,"Castillo de las Guardas, El",41031
Andalucía,01,Sevilla,41,Cazalla de la Sierra,41032
Andalucía,01,Sevilla,41,Constantina,41033
Andalucía,01,Sevilla,41,Coria del Río,41034
Andalucía,01,Sevilla,41,Coripe,41035
Andalucía,01,Sevilla,41,"Coronil, El",41036
Andalucía,01,Sevilla,41,"Corrales, Los",41037
Andalucía,01,Sevilla,41,"Cuervo de Sevilla, El",41903
Andalucía,01,Sevilla,41,Dos Hermanas,41038
Andalucía,01,Sevilla,41,Écija,41039
Andalucía,01,Sevilla,41,Espartinas,41040
Andalucía,01,Sevilla,41,Estepa,41041
Andalucía,01,Sevilla,41,Fuentes de Andalucía,41042
Andalucía,01,Sevilla,41,"Garrobo, El",41043
Andalucía,01,Sevilla,41,Gelves,41044
Andalucía,01,Sevilla,41,Gerena,41045
Andalucía,01,Sevilla,41,Gilena,41046
Andalucía,01,Sevilla,41,Gines,41047
Andalucía,01,Sevilla,41,Guadalcanal,41048
Andalucía,01,Sevilla,41,Guillena,41049
Andalucía,01,Sevilla,41,Herrera,41050
Andalucía,01,Sevilla,41,Huévar del Aljarafe,41051
Andalucía,01,Sevilla,41,Isla Mayor,41902
Andalucía,01,Sevilla,41,Lantejuela,41052
Andalucía,01,Sevilla,41,Lebrija,41053
Andalucía,01,Sevilla,41,Lora de Estepa,41054
Andalucía,01,Sevilla,41,Lora del Río,41055
Andalucía,01,Sevilla,41,"Luisiana, La",41056
Andalucía,01,Sevilla,41,"Madroño, El",41057
Andalucía,01,Sevilla,41,Mairena del Alcor,41058
Andalucía,01,Sevilla,41,Mairena del Aljarafe,41059
Andalucía,01,Sevilla,41,Marchena,41060
Andalucía,01,Sevilla,41,Marinaleda,41061
Andalucía,01,Sevilla,41,Martín de la Jara,41062
Andalucía,01,Sevilla,41,"Molares, Los",41063
Andalucía,01,Sevilla,41,Montellano,41064
Andalucía,01,Sevilla,41,Morón de la Frontera,41065
Andalucía,01,Sevilla,41,"Navas de la Concepción, Las",41066
Andalucía,01,Sevilla,41,Olivares,41067
Andalucía,01,Sevilla,41,Osuna,41068
Andalucía,01,Sevilla,41,"Palacios y Villafranca, Los",41069
Andalucía,01,Sevilla,41,"Palmar de Troya, El",41904
Andalucía,01,Sevilla,41,Palomares del Río,41070
Andalucía,01,Sevilla,41,Paradas,41071
Andalucía,01,Sevilla,41,Pedrera,41072
Andalucía,01,Sevilla,41,"Pedroso, El",41073
Andalucía,01,Sevilla,41,Peñaflor,41074
Andalucía,01,Sevilla,41,Pilas,41075
Andalucía,01,Sevilla,41,Pruna,41076
Andalucía,01,Sevilla,41,"Puebla de Cazalla, La",41077
Andalucía,01,Sevilla,41,"Puebla de los Infantes, La",41078
Andalucía,01,Sevilla,41,"Puebla del Río, La",41079
Andalucía,01,Sevilla,41,"Real de la Jara, El",41080
Andalucía,01,Sevilla,41,"Rinconada, La",41081
Andalucía,01,Sevilla,41,"Roda de Andalucía, La",41082
Andalucía,01,Sevilla,41,"Ronquillo, El",41083
Andalucía,01,Sevilla,41,"Rubio, El",41084
Andalucía,01,Sevilla,41,Salteras,41085
Andalucía,01,Sevilla,41,San Juan de Aznalfarache,41086
Andalucía,01,Sevilla,41,San Nicolás del Puerto,41088
Andalucía,01,Sevilla,41,Sanlúcar la Mayor,41087
Andalucía,01,Sevilla,41,Santiponce,41089
Andalucía,01,Sevilla,41,"Saucejo, El",41090
Andalucía,01,Sevilla,41,Sevilla,41091
Andalucía,01,Sevilla,41,Tocina,41092
Andalucía,01,Sevilla,41,Tomares,41093
Andalucía,01,Sevilla,41,Umbrete,41094
Andalucía,01,Sevilla,41,Utrera,41095
Andalucía,01,Sevilla,41,Valencina de la Concepción,41096
Andalucía,01,Sevilla,41,Villamanrique de la Condesa,41097
Andalucía,01,Sevilla,41,Villanueva de San Juan,41100
Andalucía,01,Sevilla,41,Villanueva del Ariscal,41098
Andalucía,01,Sevilla,41,Villanueva del Río y Minas,41099
Andalucía,01,Sevilla,41,Villaverde del Río,41101
Andalucía,01,Sevilla,41,"Viso del Alcor, El",41102
Castilla y León,07,Soria,42,Abejar,42001
Castilla y León,07,Soria,42,Adradas,42003
Castilla y León,07,Soria,42,Ágreda,42004
Castilla y León,07,Soria,42,Alconaba,42006
Castilla y León,07,Soria,42,Alcubilla de Avellaneda,42007
Castilla y León,07,Soria,42,Alcubilla de las Peñas,42008
Castilla y León,07,Soria,42,Aldealafuente,42009
Castilla y León,07,Soria,42,Aldealices,42010
Castilla y León,07,Soria,42,Aldealpozo,42011
Castilla y León,07,Soria,42,Aldealseñor,42012
Castilla y León,07,Soria,42,Aldehuela de Periáñez,42013
Castilla y León,07,Soria,42,"Aldehuelas, Las",42014
Castilla y León,07,Soria,42,Alentisque,42015
Castilla y León,07,Soria,42,Aliud,42016
Castilla y León,07,Soria,42,Almajano,42017
Castilla y León,07,Soria,42,Almaluez,42018
Castilla y León,07,Soria,42,Almarza,42019
Castilla y León,07,Soria,42,Almazán,42020
Castilla y León,07,Soria,42,Almazul,42021
Castilla y León,07,Soria,42,Almenar de Soria,42022
Castilla y León,07,Soria,42,Alpanseque,42023
Castilla y León,07,Soria,42,Arancón,42024
Castilla y León,07,Soria,42,Arcos de Jalón,42025
Castilla y León,07,Soria,42,Arenillas,42026
Castilla y León,07,Soria,42,Arévalo de la Sierra,42027
Castilla y León,07,Soria,42,Ausejo de la Sierra,42028
Castilla y León,07,Soria,42,Baraona,42029
Castilla y León,07,Soria,42,Barca,42030
Castilla y León,07,Soria,42,Barcones,42031
Castilla y León,07,Soria,42,Bayubas de Abajo,42032
Castilla y León,07,Soria,42,Bayubas de Arriba,42033
Castilla y León,07,Soria,42,Beratón,42034
Castilla y León,07,Soria,42,Berlanga de Duero,42035
Castilla y León,07,Soria,42,Blacos,42036
Castilla y León,07,Soria,42,Bliecos,42037
Castilla y León,07,Soria,42,Borjabad,42038
Castilla y León,07,Soria,42,Borobia,42039
Castilla y León,07,Soria,42,Buberos,42041
Castilla y León,07,Soria,42,Buitrago,42042
Castilla y León,07,Soria,42,Burgo de Osma-Ciudad de Osma,42043
Castilla y León,07,Soria,42,Cabrejas del Campo,42044
Castilla y León,07,Soria,42,Cabrejas del Pinar,42045
Castilla y León,07,Soria,42,Calatañazor,42046
Castilla y León,07,Soria,42,Caltojar,42048
Castilla y León,07,Soria,42,Candilichera,42049
Castilla y León,07,Soria,42,Cañamaque,42050
Castilla y León,07,Soria,42,Carabantes,42051
Castilla y León,07,Soria,42,Caracena,42052
Castilla y León,07,Soria,42,Carrascosa de Abajo,42053
Castilla y León,07,Soria,42,Carrascosa de la Sierra,42054
Castilla y León,07,Soria,42,Casarejos,42055
Castilla y León,07,Soria,42,Castilfrío de la Sierra,42056
Castilla y León,07,Soria,42,Castillejo de Robledo,42058
Castilla y León,07,Soria,42,Castilruiz,42057
Castilla y León,07,Soria,42,Centenera de Andaluz,42059
Castilla y León,07,Soria,42,Cerbón,42060
Castilla y León,07,Soria,42,Cidones,42061
Castilla y León,07,Soria,42,Cigudosa,42062
Castilla y León,07,Soria,42,Cihuela,42063
Castilla y León,07,Soria,42,Ciria,42064
Castilla y León,07,Soria,42,Cirujales del Río,42065
Castilla y León,07,Soria,42,Coscurita,42068
Castilla y León,07,Soria,42,Covaleda,42069
Castilla y León,07,Soria,42,Cubilla,42070
Castilla y León,07,Soria,42,Cubo de la Solana,42071
Castilla y León,07,Soria,42,Cueva de Ágreda,42073
Castilla y León,07,Soria,42,Dévanos,42075
Castilla y León,07,Soria,42,Deza,42076
Castilla y León,07,Soria,42,Duruelo de la Sierra,42078
Castilla y León,07,Soria,42,Escobosa de Almazán,42079
Castilla y León,07,Soria,42,Espeja de San Marcelino,42080
Castilla y León,07,Soria,42,Espejón,42081
Castilla y León,07,Soria,42,Estepa de San Juan,42082
Castilla y León,07,Soria,42,Frechilla de Almazán,42083
Castilla y León,07,Soria,42,Fresno de Caracena,42084
Castilla y León,07,Soria,42,Fuentearmegil,42085
Castilla y León,07,Soria,42,Fuentecambrón,42086
Castilla y León,07,Soria,42,Fuentecantos,42087
Castilla y León,07,Soria,42,Fuentelmonge,42088
Castilla y León,07,Soria,42,Fuentelsaz de Soria,42089
Castilla y León,07,Soria,42,Fuentepinilla,42090
Castilla y León,07,Soria,42,Fuentes de Magaña,42092
Castilla y León,07,Soria,42,Fuentestrún,42093
Castilla y León,07,Soria,42,Garray,42094
Castilla y León,07,Soria,42,Golmayo,42095
Castilla y León,07,Soria,42,Gómara,42096
Castilla y León,07,Soria,42,Gormaz,42097
Castilla y León,07,Soria,42,Herrera de Soria,42098
Castilla y León,07,Soria,42,Hinojosa del Campo,42100
Castilla y León,07,Soria,42,Langa de Duero,42103
Castilla y León,07,Soria,42,Liceras,42105
Castilla y León,07,Soria,42,"Losilla, La",42106
Castilla y León,07,Soria,42,Magaña,42107
Castilla y León,07,Soria,42,Maján,42108
Castilla y León,07,Soria,42,Matalebreras,42110
Castilla y León,07,Soria,42,Matamala de Almazán,42111
Castilla y León,07,Soria,42,Medinaceli,42113
Castilla y León,07,Soria,42,Miño de Medinaceli,42115
Castilla y León,07,Soria,42,Miño de San Esteban,42116
Castilla y León,07,Soria,42,Molinos de Duero,42117
Castilla y León,07,Soria,42,Momblona,42118
Castilla y León,07,Soria,42,Monteagudo de las Vicarías,42119
Castilla y León,07,Soria,42,Montejo de Tiermes,42120
Castilla y León,07,Soria,42,Montenegro de Cameros,42121
Castilla y León,07,Soria,42,Morón de Almazán,42123
Castilla y León,07,Soria,42,Muriel de la Fuente,42124
Castilla y León,07,Soria,42,Muriel Viejo,42125
Castilla y León,07,Soria,42,Nafría de Ucero,42127
Castilla y León,07,Soria,42,Narros,42128
Castilla y León,07,Soria,42,Navaleno,42129
Castilla y León,07,Soria,42,Nepas,42130
Castilla y León,07,Soria,42,Nolay,42131
Castilla y León,07,Soria,42,Noviercas,42132
Castilla y León,07,Soria,42,Ólvega,42134
Castilla y León,07,Soria,42,Oncala,42135
Castilla y León,07,Soria,42,Pinilla del Campo,42139
Castilla y León,07,Soria,42,Portillo de Soria,42140
Castilla y León,07,Soria,42,"Póveda de Soria, La",42141
Castilla y León,07,Soria,42,Pozalmuro,42142
Castilla y León,07,Soria,42,Quintana Redonda,42144
Castilla y León,07,Soria,42,Quintanas de Gormaz,42145
Castilla y León,07,Soria,42,Quiñonería,42148
Castilla y León,07,Soria,42,"Rábanos, Los",42149
Castilla y León,07,Soria,42,Rebollar,42151
Castilla y León,07,Soria,42,Recuerda,42152
Castilla y León,07,Soria,42,Rello,42153
Castilla y León,07,Soria,42,Renieblas,42154
Castilla y León,07,Soria,42,Retortillo de Soria,42155
Castilla y León,07,Soria,42,Reznos,42156
Castilla y León,07,Soria,42,"Riba de Escalote, La",42157
Castilla y León,07,Soria,42,Rioseco de Soria,42158
Castilla y León,07,Soria,42,Rollamienta,42159
Castilla y León,07,Soria,42,"Royo, El",42160
Castilla y León,07,Soria,42,Salduero,42161
Castilla y León,07,Soria,42,San Esteban de Gormaz,42162
Castilla y León,07,Soria,42,San Felices,42163
Castilla y León,07,Soria,42,San Leonardo de Yagüe,42164
Castilla y León,07,Soria,42,San Pedro Manrique,42165
Castilla y León,07,Soria,42,Santa Cruz de Yanguas,42166
Castilla y León,07,Soria,42,Santa María de Huerta,42167
Castilla y León,07,Soria,42,Santa María de las Hoyas,42168
Castilla y León,07,Soria,42,Serón de Nágima,42171
Castilla y León,07,Soria,42,Soliedra,42172
Castilla y León,07,Soria,42,Soria,42173
Castilla y León,07,Soria,42,Sotillo del Rincón,42174
Castilla y León,07,Soria,42,Suellacabras,42175
Castilla y León,07,Soria,42,Tajahuerce,42176
Castilla y León,07,Soria,42,Tajueco,42177
Castilla y León,07,Soria,42,Talveila,42178
Castilla y León,07,Soria,42,Tardelcuende,42181
Castilla y León,07,Soria,42,Taroda,42182
Castilla y León,07,Soria,42,Tejado,42183
Castilla y León,07,Soria,42,Torlengua,42184
Castilla y León,07,Soria,42,Torreblacos,42185
Castilla y León,07,Soria,42,Torrubia de Soria,42187
Castilla y León,07,Soria,42,Trévago,42188
Castilla y León,07,Soria,42,Ucero,42189
Castilla y León,07,Soria,42,Vadillo,42190
Castilla y León,07,Soria,42,Valdeavellano de Tera,42191
Castilla y León,07,Soria,42,Valdegeña,42192
Castilla y León,07,Soria,42,Valdelagua del Cerro,42193
Castilla y León,07,Soria,42,Valdemaluque,42194
Castilla y León,07,Soria,42,Valdenebro,42195
Castilla y León,07,Soria,42,Valdeprado,42196
Castilla y León,07,Soria,42,Valderrodilla,42197
Castilla y León,07,Soria,42,Valtajeros,42198
Castilla y León,07,Soria,42,Velamazán,42200
Castilla y León,07,Soria,42,Velilla de la Sierra,42201
Castilla y León,07,Soria,42,Velilla de los Ajos,42202
Castilla y León,07,Soria,42,Viana de Duero,42204
Castilla y León,07,Soria,42,Villaciervos,42205
Castilla y León,07,Soria,42,Villanueva de Gormaz,42206
Castilla y León,07,Soria,42,Villar del Ala,42207
Castilla y León,07,Soria,42,Villar del Campo,42208
Castilla y León,07,Soria,42,Villar del Río,42209
Castilla y León,07,Soria,42,"Villares de Soria, Los",42211
Castilla y León,07,Soria,42,Villasayas,42212
Castilla y León,07,Soria,42,Villaseca de Arciel,42213
Castilla y León,07,Soria,42,Vinuesa,42215
Castilla y León,07,Soria,42,Vizmanos,42216
Castilla y León,07,Soria,42,Vozmediano,42217
Castilla y León,07,Soria,42,Yanguas,42218
Castilla y León,07,Soria,42,Yelo,42219
Cataluña,09,Tarragona,43,Aiguamúrcia,43001
Cataluña,09,Tarragona,43,Albinyana,43002
Cataluña,09,Tarragona,43,"Albiol, L'",43003
Cataluña,09,Tarragona,43,Alcanar,43004
Cataluña,09,Tarragona,43,Alcover,43005
Cataluña,09,Tarragona,43,"Aldea, L'",43904
Cataluña,09,Tarragona,43,Aldover,43006
Cataluña,09,Tarragona,43,"Aleixar, L'",43007
Cataluña,09,Tarragona,43,Alfara de Carles,43008
Cataluña,09,Tarragona,43,Alforja,43009
Cataluña,09,Tarragona,43,Alió,43010
Cataluña,09,Tarragona,43,Almoster,43011
Cataluña,09,Tarragona,43,Altafulla,43012
Cataluña,09,Tarragona,43,"Ametlla de Mar, L'",43013
Cataluña,09,Tarragona,43,"Ampolla, L'",43906
Cataluña,09,Tarragona,43,Amposta,43014
Cataluña,09,Tarragona,43,"Arboç, L'",43016
Cataluña,09,Tarragona,43,Arbolí,43015
Cataluña,09,Tarragona,43,"Argentera, L'",43017
Cataluña,09,Tarragona,43,Arnes,43018
Cataluña,09,Tarragona,43,Ascó,43019
Cataluña,09,Tarragona,43,Banyeres del Penedès,43020
Cataluña,09,Tarragona,43,Barberà de la Conca,43021
Cataluña,09,Tarragona,43,Batea,43022
Cataluña,09,Tarragona,43,Bellmunt del Priorat,43023
Cataluña,09,Tarragona,43,Bellvei,43024
Cataluña,09,Tarragona,43,Benifallet,43025
Cataluña,09,Tarragona,43,Benissanet,43026
Cataluña,09,Tarragona,43,"Bisbal de Falset, La",43027
Cataluña,09,Tarragona,43,"Bisbal del Penedès, La",43028
Cataluña,09,Tarragona,43,Blancafort,43029
Cataluña,09,Tarragona,43,Bonastre,43030
Cataluña,09,Tarragona,43,"Borges del Camp, Les",43031
Cataluña,09,Tarragona,43,Bot,43032
Cataluña,09,Tarragona,43,Botarell,43033
Cataluña,09,Tarragona,43,Bràfim,43034
Cataluña,09,Tarragona,43,Cabacés,43035
Cataluña,09,Tarragona,43,Cabra del Camp,43036
Cataluña,09,Tarragona,43,Calafell,43037
Cataluña,09,Tarragona,43,Camarles,43903
Cataluña,09,Tarragona,43,Cambrils,43038
Cataluña,09,Tarragona,43,"Canonja, La",43907
Cataluña,09,Tarragona,43,Capafonts,43039
Cataluña,09,Tarragona,43,Capçanes,43040
Cataluña,09,Tarragona,43,Caseres,43041
Cataluña,09,Tarragona,43,Castellvell del Camp,43042
Cataluña,09,Tarragona,43,"Catllar, El",43043
Cataluña,09,Tarragona,43,Colldejou,43045
Cataluña,09,Tarragona,43,Conesa,43046
Cataluña,09,Tarragona,43,Constantí,43047
Cataluña,09,Tarragona,43,Corbera d'Ebre,43048
Cataluña,09,Tarragona,43,Cornudella de Montsant,43049
Cataluña,09,Tarragona,43,Creixell,43050
Cataluña,09,Tarragona,43,Cunit,43051
Cataluña,09,Tarragona,43,Deltebre,43901
Cataluña,09,Tarragona,43,Duesaigües,43053
Cataluña,09,Tarragona,43,"Espluga de Francolí, L'",43054
Cataluña,09,Tarragona,43,Falset,43055
Cataluña,09,Tarragona,43,"Fatarella, La",43056
Cataluña,09,Tarragona,43,"Febró, La",43057
Cataluña,09,Tarragona,43,"Figuera, La",43058
Cataluña,09,Tarragona,43,Figuerola del Camp,43059
Cataluña,09,Tarragona,43,Flix,43060
Cataluña,09,Tarragona,43,Forès,43061
Cataluña,09,Tarragona,43,Freginals,43062
Cataluña,09,Tarragona,43,"Galera, La",43063
Cataluña,09,Tarragona,43,Gandesa,43064
Cataluña,09,Tarragona,43,Garcia,43065
Cataluña,09,Tarragona,43,"Garidells, Els",43066
Cataluña,09,Tarragona,43,Ginestar,43067
Cataluña,09,Tarragona,43,Godall,43068
Cataluña,09,Tarragona,43,Gratallops,43069
Cataluña,09,Tarragona,43,"Guiamets, Els",43070
Cataluña,09,Tarragona,43,Horta de Sant Joan,43071
Cataluña,09,Tarragona,43,"Lloar, El",43072
Cataluña,09,Tarragona,43,Llorac,43073
Cataluña,09,Tarragona,43,Llorenç del Penedès,43074
Cataluña,09,Tarragona,43,Marçà,43076
Cataluña,09,Tarragona,43,Margalef,43075
Cataluña,09,Tarragona,43,Mas de Barberans,43077
